Age,Gender,Study_Hours,Attendance,Sleep_Hours,Internet_Usage,Previous_Grade,Extra_Activities,Parental_Education,Marks,Result
18.0,F,3.0,89.0,7.0,2.0,58.0,No,Graduate,70.0,Pass
18.0,M,,72.0,7.0,1.0,76.0,,Postgraduate,91.0,Pass
,,,97.0,7.0,5.0,44.0,,Postgraduate,81.0,Pass
21.0,,3.0,60.0,8.0,3.0,67.0,Yes,Graduate,61.0,Pass
23.0,F,8.0,85.0,7.0,2.0,85.0,,Postgraduate,98.0,Pass
18.0,M,9.0,98.0,,4.0,81.0,No,,107.0,Pass
,,7.0,97.0,4.0,2.0,94.0,No,Graduate,106.0,Pass
21.0,,4.0,72.0,4.0,2.0,87.0,No,School,67.0,Pass
22.0,F,4.0,92.0,6.0,5.0,62.0,No,Postgraduate,64.0,Pass
,F,4.0,56.0,8.0,1.0,77.0,Yes,School,64.0,Pass
20.0,M,6.0,76.0,4.0,1.0,,,Graduate,98.0,Pass
23.0,M,4.0,62.0,8.0,4.0,62.0,No,Postgraduate,67.0,Pass
22.0,F,5.0,66.0,6.0,,85.0,,Graduate,86.0,Pass
18.0,M,9.0,81.0,7.0,2.0,57.0,,Postgraduate,99.0,Pass
24.0,F,,75.0,6.0,,68.0,No,Graduate,74.0,
25.0,M,8.0,71.0,5.0,1.0,67.0,Yes,Graduate,96.0,Pass
21.0,M,5.0,62.0,7.0,3.0,48.0,Yes,School,53.0,Pass
20.0,M,5.0,,7.0,2.0,78.0,No,Graduate,68.0,Pass
22.0,F,7.0,56.0,7.0,5.0,89.0,Yes,,94.0,
24.0,F,8.0,50.0,,1.0,49.0,Yes,,79.0,Pass
19.0,M,,82.0,5.0,5.0,41.0,Yes,Postgraduate,85.0,Pass
17.0,F,2.0,63.0,8.0,2.0,,Yes,Postgraduate,41.0,Fail
20.0,F,3.0,96.0,6.0,,77.0,Yes,Graduate,73.0,Pass
20.0,F,2.0,92.0,4.0,1.0,,No,School,66.0,Pass
17.0,F,7.0,90.0,4.0,4.0,94.0,Yes,Postgraduate,98.0,Pass
25.0,M,2.0,66.0,6.0,5.0,80.0,Yes,School,,
,F,2.0,53.0,8.0,5.0,,Yes,Graduate,45.0,Fail
21.0,F,2.0,88.0,4.0,3.0,79.0,Yes,School,59.0,Pass
22.0,M,,50.0,8.0,2.0,49.0,Yes,Graduate,62.0,Pass
24.0,F,1.0,90.0,7.0,,55.0,No,,,Pass
22.0,F,2.0,94.0,6.0,1.0,54.0,Yes,Postgraduate,59.0,Pass
19.0,F,3.0,73.0,7.0,1.0,52.0,Yes,Postgraduate,63.0,Pass
22.0,M,7.0,83.0,4.0,1.0,89.0,Yes,Postgraduate,87.0,Pass
17.0,M,1.0,,8.0,3.0,77.0,No,School,69.0,Pass
20.0,F,6.0,73.0,7.0,4.0,59.0,No,School,76.0,Pass
22.0,F,3.0,,4.0,1.0,63.0,,School,50.0,
23.0,M,3.0,,5.0,1.0,80.0,Yes,,56.0,Pass
19.0,M,4.0,62.0,7.0,1.0,89.0,Yes,Postgraduate,,Pass
25.0,M,4.0,,5.0,3.0,46.0,Yes,Postgraduate,63.0,
23.0,,7.0,58.0,5.0,5.0,62.0,Yes,Postgraduate,74.0,Pass
17.0,F,,93.0,4.0,4.0,63.0,,School,66.0,Pass
18.0,,8.0,84.0,6.0,5.0,,Yes,School,88.0,Pass
17.0,F,8.0,72.0,8.0,2.0,44.0,Yes,Postgraduate,72.0,Pass
25.0,F,7.0,96.0,4.0,2.0,82.0,Yes,Graduate,101.0,Pass
25.0,F,2.0,88.0,7.0,1.0,84.0,Yes,School,65.0,Pass
23.0,F,5.0,72.0,8.0,5.0,74.0,Yes,Postgraduate,83.0,Pass
19.0,F,6.0,75.0,6.0,3.0,40.0,,Postgraduate,59.0,Pass
21.0,F,4.0,50.0,4.0,4.0,75.0,No,,65.0,Pass
20.0,F,5.0,,6.0,,90.0,No,Graduate,73.0,Pass
23.0,M,9.0,81.0,7.0,5.0,57.0,No,Postgraduate,98.0,Pass
25.0,M,7.0,97.0,4.0,,,No,School,76.0,Pass
18.0,,2.0,59.0,7.0,5.0,62.0,Yes,Graduate,44.0,Fail
24.0,M,1.0,50.0,8.0,5.0,49.0,No,Graduate,47.0,Fail
25.0,M,2.0,54.0,8.0,4.0,46.0,No,Postgraduate,41.0,Fail
25.0,M,3.0,52.0,6.0,3.0,83.0,No,School,63.0,
23.0,,2.0,98.0,6.0,4.0,47.0,No,School,50.0,Pass
,M,3.0,99.0,8.0,1.0,52.0,No,,57.0,Pass
25.0,M,9.0,76.0,,1.0,69.0,Yes,Postgraduate,85.0,Pass
19.0,F,4.0,71.0,8.0,1.0,,No,,66.0,Pass
,F,9.0,67.0,4.0,1.0,53.0,No,Graduate,85.0,Pass
18.0,M,3.0,65.0,7.0,2.0,,Yes,Graduate,49.0,Fail
19.0,F,1.0,,8.0,3.0,81.0,No,Postgraduate,52.0,Pass
21.0,F,5.0,96.0,8.0,2.0,77.0,,Postgraduate,,Pass
21.0,M,2.0,62.0,7.0,5.0,52.0,Yes,School,57.0,Pass
22.0,M,4.0,94.0,7.0,5.0,93.0,Yes,School,85.0,Pass
23.0,M,2.0,65.0,4.0,4.0,81.0,Yes,School,56.0,Pass
23.0,F,2.0,,7.0,1.0,,No,School,61.0,Pass
17.0,F,3.0,92.0,6.0,4.0,,No,Postgraduate,,Pass
18.0,M,5.0,57.0,8.0,5.0,89.0,Yes,Postgraduate,69.0,Pass
25.0,,4.0,59.0,7.0,1.0,52.0,No,School,,Pass
18.0,F,,82.0,,3.0,64.0,,,53.0,
22.0,F,2.0,80.0,7.0,5.0,63.0,No,,57.0,Pass
17.0,M,6.0,61.0,8.0,4.0,68.0,No,School,80.0,Pass
19.0,F,7.0,58.0,,4.0,75.0,Yes,Graduate,83.0,Pass
18.0,F,6.0,86.0,7.0,5.0,,No,Graduate,82.0,Pass
19.0,F,7.0,58.0,6.0,2.0,57.0,Yes,School,71.0,Pass
21.0,F,1.0,97.0,8.0,3.0,67.0,Yes,Graduate,61.0,Pass
22.0,F,6.0,67.0,4.0,5.0,44.0,No,Postgraduate,64.0,Pass
25.0,F,3.0,79.0,8.0,5.0,57.0,,Graduate,65.0,Pass
20.0,F,1.0,81.0,5.0,,76.0,Yes,School,50.0,Pass
23.0,M,8.0,89.0,4.0,1.0,46.0,Yes,School,85.0,Pass
22.0,M,4.0,72.0,,,94.0,No,Graduate,73.0,Pass
18.0,F,8.0,60.0,5.0,1.0,,No,Graduate,72.0,Pass
24.0,M,4.0,69.0,6.0,,74.0,No,Postgraduate,78.0,Pass
23.0,F,4.0,68.0,7.0,1.0,51.0,No,,63.0,Pass
23.0,F,4.0,85.0,6.0,5.0,91.0,Yes,Graduate,77.0,Pass
24.0,F,6.0,75.0,6.0,2.0,,No,,87.0,Pass
17.0,M,9.0,59.0,6.0,2.0,79.0,No,Postgraduate,100.0,Pass
17.0,F,,73.0,4.0,2.0,83.0,,Graduate,73.0,Pass
24.0,F,8.0,62.0,7.0,1.0,78.0,No,Postgraduate,98.0,Pass
20.0,M,8.0,95.0,,2.0,63.0,Yes,Postgraduate,92.0,Pass
21.0,M,4.0,83.0,4.0,1.0,48.0,Yes,,54.0,Pass
24.0,F,9.0,78.0,6.0,5.0,51.0,No,School,81.0,Pass
21.0,M,9.0,85.0,6.0,5.0,75.0,No,Postgraduate,102.0,Pass
20.0,M,5.0,,5.0,4.0,76.0,Yes,Postgraduate,67.0,Pass
22.0,F,6.0,,5.0,,48.0,Yes,Postgraduate,76.0,Pass
21.0,F,,66.0,8.0,3.0,78.0,No,School,79.0,Pass
23.0,F,3.0,97.0,5.0,5.0,85.0,Yes,,70.0,Pass
23.0,M,8.0,62.0,7.0,1.0,91.0,,School,103.0,Pass
20.0,M,9.0,73.0,4.0,3.0,61.0,Yes,School,86.0,Pass
21.0,M,4.0,80.0,6.0,5.0,56.0,Yes,Postgraduate,,Pass
19.0,F,9.0,76.0,8.0,,72.0,,Postgraduate,94.0,Pass
20.0,M,9.0,99.0,5.0,5.0,,Yes,,111.0,Pass
20.0,,7.0,70.0,8.0,5.0,63.0,Yes,School,88.0,Pass
19.0,F,8.0,93.0,4.0,1.0,54.0,No,Graduate,90.0,Pass
21.0,F,,50.0,4.0,5.0,68.0,Yes,Postgraduate,50.0,Pass
21.0,F,5.0,64.0,8.0,5.0,71.0,No,Graduate,68.0,
23.0,M,3.0,52.0,8.0,,72.0,Yes,Graduate,60.0,Pass
20.0,F,7.0,55.0,8.0,4.0,68.0,,Graduate,78.0,Pass
20.0,M,,63.0,6.0,2.0,54.0,Yes,Graduate,66.0,
25.0,,,87.0,7.0,5.0,66.0,No,Graduate,66.0,Pass
22.0,F,9.0,82.0,5.0,,73.0,No,School,,Pass
20.0,F,1.0,87.0,5.0,5.0,43.0,No,School,39.0,Fail
18.0,F,3.0,57.0,5.0,4.0,,No,School,61.0,Pass
,F,,75.0,8.0,4.0,87.0,Yes,Graduate,91.0,Pass
18.0,,3.0,64.0,8.0,5.0,,Yes,School,60.0,Pass
21.0,M,3.0,63.0,8.0,3.0,60.0,Yes,Postgraduate,62.0,Pass
22.0,M,2.0,97.0,6.0,2.0,87.0,Yes,Graduate,64.0,Pass
20.0,M,,69.0,,1.0,47.0,No,Postgraduate,92.0,Pass
19.0,F,4.0,97.0,6.0,1.0,45.0,Yes,Graduate,65.0,Pass
23.0,M,,68.0,6.0,1.0,93.0,,Graduate,90.0,
18.0,F,2.0,82.0,4.0,1.0,59.0,Yes,Graduate,62.0,
,F,9.0,85.0,6.0,4.0,41.0,Yes,Graduate,94.0,Pass
,M,7.0,73.0,,2.0,90.0,No,,89.0,Pass
22.0,M,5.0,59.0,6.0,5.0,84.0,Yes,Graduate,80.0,Pass
20.0,F,7.0,99.0,,5.0,61.0,Yes,,,Pass
20.0,M,4.0,83.0,5.0,3.0,93.0,No,School,,Pass
20.0,F,7.0,85.0,5.0,5.0,,No,Graduate,79.0,Pass
25.0,M,2.0,96.0,,2.0,45.0,Yes,Graduate,56.0,
23.0,M,,85.0,4.0,5.0,71.0,No,Graduate,89.0,Pass
19.0,M,4.0,65.0,8.0,4.0,45.0,Yes,Graduate,55.0,Pass
19.0,M,4.0,64.0,6.0,5.0,52.0,Yes,Graduate,67.0,Pass
22.0,,1.0,67.0,5.0,1.0,40.0,Yes,Graduate,47.0,
22.0,F,3.0,56.0,4.0,1.0,61.0,Yes,Postgraduate,48.0,Fail
20.0,M,5.0,,6.0,1.0,,No,Postgraduate,92.0,Pass
25.0,M,5.0,71.0,7.0,1.0,63.0,,Graduate,66.0,Pass
20.0,M,2.0,81.0,8.0,4.0,80.0,No,Postgraduate,69.0,Pass
25.0,F,4.0,92.0,6.0,4.0,69.0,,School,,Pass
20.0,F,1.0,68.0,8.0,4.0,61.0,,School,42.0,Fail
,F,9.0,89.0,6.0,,83.0,No,,111.0,
18.0,F,,50.0,7.0,1.0,,No,Graduate,40.0,Fail
21.0,F,6.0,84.0,4.0,3.0,65.0,Yes,Postgraduate,81.0,Pass
20.0,M,7.0,54.0,8.0,3.0,43.0,Yes,School,65.0,Pass
23.0,M,3.0,99.0,8.0,1.0,58.0,No,Graduate,60.0,Pass
,M,1.0,61.0,4.0,2.0,55.0,Yes,School,36.0,Fail
22.0,F,7.0,61.0,,5.0,51.0,Yes,Postgraduate,,Pass
20.0,F,3.0,,5.0,3.0,72.0,Yes,Graduate,63.0,Pass
18.0,M,6.0,68.0,4.0,4.0,94.0,No,,94.0,Pass
25.0,,6.0,58.0,7.0,2.0,60.0,No,,67.0,Pass
23.0,F,4.0,,6.0,4.0,75.0,No,School,73.0,Pass
20.0,F,6.0,98.0,6.0,2.0,48.0,Yes,,,
19.0,M,4.0,97.0,,2.0,78.0,No,School,70.0,Pass
19.0,M,8.0,,5.0,5.0,81.0,Yes,,87.0,Pass
25.0,F,9.0,91.0,,4.0,84.0,No,Graduate,107.0,Pass
21.0,F,2.0,96.0,6.0,,47.0,,Postgraduate,47.0,Fail
19.0,F,7.0,81.0,6.0,3.0,59.0,Yes,Postgraduate,77.0,Pass
21.0,F,9.0,84.0,5.0,1.0,,No,Graduate,88.0,Pass
18.0,M,9.0,80.0,8.0,,71.0,No,Postgraduate,87.0,Pass
,F,5.0,81.0,4.0,3.0,67.0,No,,70.0,Pass
18.0,M,1.0,86.0,5.0,2.0,49.0,No,Graduate,41.0,Fail
18.0,M,6.0,81.0,5.0,3.0,47.0,Yes,Postgraduate,65.0,Pass
24.0,M,8.0,92.0,,3.0,,No,Postgraduate,96.0,Pass
17.0,F,1.0,,5.0,4.0,86.0,Yes,Postgraduate,72.0,Pass
23.0,,2.0,88.0,8.0,3.0,72.0,Yes,Postgraduate,62.0,Pass
21.0,M,1.0,87.0,7.0,,86.0,No,School,,Pass
24.0,,5.0,79.0,5.0,1.0,88.0,Yes,Graduate,74.0,Pass
17.0,F,2.0,81.0,5.0,5.0,52.0,No,Graduate,,Fail
23.0,,4.0,94.0,4.0,3.0,83.0,,Graduate,,Pass
,M,1.0,51.0,6.0,3.0,74.0,No,Graduate,45.0,Fail
20.0,,7.0,60.0,,4.0,94.0,Yes,School,83.0,Pass
23.0,M,8.0,69.0,5.0,4.0,90.0,,Postgraduate,90.0,Pass
18.0,M,5.0,86.0,7.0,3.0,68.0,No,Postgraduate,68.0,Pass
17.0,F,2.0,58.0,,3.0,44.0,Yes,,44.0,Fail
17.0,,8.0,87.0,7.0,2.0,42.0,No,Graduate,84.0,
17.0,M,1.0,98.0,4.0,,,,School,75.0,Pass
21.0,M,7.0,68.0,7.0,1.0,,Yes,School,75.0,Pass
23.0,M,1.0,89.0,4.0,5.0,80.0,No,Postgraduate,70.0,Pass
18.0,F,6.0,56.0,8.0,1.0,,,Graduate,67.0,Pass
24.0,M,6.0,54.0,7.0,5.0,,Yes,Postgraduate,88.0,Pass
20.0,F,5.0,96.0,6.0,4.0,81.0,Yes,Graduate,,Pass
19.0,M,2.0,91.0,5.0,5.0,55.0,Yes,Postgraduate,,Pass
24.0,M,2.0,73.0,8.0,,74.0,Yes,Postgraduate,55.0,Pass
18.0,F,9.0,97.0,6.0,,57.0,Yes,School,92.0,Pass
19.0,M,5.0,90.0,8.0,3.0,50.0,Yes,Graduate,,Pass
19.0,M,5.0,56.0,7.0,4.0,90.0,,School,75.0,Pass
17.0,M,7.0,,8.0,2.0,62.0,,,72.0,Pass
22.0,M,6.0,58.0,8.0,5.0,86.0,No,Postgraduate,77.0,Pass
18.0,M,2.0,98.0,8.0,,50.0,No,Graduate,66.0,Pass
17.0,M,1.0,79.0,4.0,5.0,68.0,No,Graduate,59.0,Pass
18.0,F,,90.0,6.0,3.0,93.0,Yes,Postgraduate,,Pass
22.0,,4.0,52.0,7.0,2.0,81.0,Yes,Postgraduate,77.0,Pass
20.0,,3.0,71.0,,1.0,66.0,Yes,Postgraduate,67.0,Pass
,M,2.0,89.0,7.0,4.0,48.0,No,Graduate,61.0,Pass
,M,2.0,69.0,7.0,3.0,74.0,No,Postgraduate,52.0,Pass
24.0,M,4.0,81.0,4.0,2.0,94.0,,Postgraduate,83.0,Pass
17.0,F,2.0,97.0,4.0,4.0,48.0,Yes,School,56.0,Pass
24.0,M,4.0,56.0,8.0,1.0,,,,68.0,Pass
25.0,F,3.0,56.0,7.0,4.0,83.0,No,Postgraduate,69.0,
22.0,M,9.0,69.0,6.0,5.0,94.0,No,Graduate,108.0,Pass
21.0,M,7.0,74.0,4.0,5.0,60.0,Yes,Postgraduate,86.0,Pass
22.0,M,3.0,,4.0,3.0,87.0,No,Graduate,86.0,Pass
22.0,,8.0,84.0,6.0,4.0,75.0,No,School,88.0,
25.0,M,,93.0,,5.0,40.0,,School,96.0,Pass
20.0,F,7.0,,6.0,,66.0,No,Graduate,91.0,Pass
18.0,M,,89.0,5.0,3.0,84.0,Yes,Postgraduate,81.0,
25.0,M,4.0,62.0,6.0,3.0,79.0,Yes,Graduate,65.0,
18.0,F,5.0,97.0,5.0,1.0,77.0,Yes,,86.0,Pass
25.0,M,8.0,88.0,,,68.0,No,Postgraduate,97.0,Pass
18.0,M,3.0,53.0,8.0,5.0,79.0,Yes,Postgraduate,61.0,Pass
24.0,,2.0,61.0,4.0,2.0,58.0,Yes,Graduate,50.0,Pass
25.0,M,3.0,66.0,6.0,1.0,63.0,Yes,School,53.0,Pass
,F,7.0,50.0,4.0,,83.0,No,Graduate,86.0,Pass
25.0,F,8.0,66.0,6.0,,40.0,No,Postgraduate,72.0,Pass
18.0,M,1.0,,4.0,2.0,75.0,No,Graduate,45.0,Fail
20.0,M,7.0,55.0,8.0,,62.0,Yes,,77.0,Pass
23.0,F,,93.0,8.0,4.0,52.0,No,Graduate,90.0,Pass
18.0,M,3.0,60.0,4.0,1.0,69.0,No,School,,Pass
17.0,F,3.0,92.0,6.0,3.0,88.0,No,School,81.0,Pass
19.0,M,8.0,67.0,,2.0,90.0,No,Postgraduate,104.0,Pass
20.0,F,4.0,89.0,6.0,2.0,,Yes,School,85.0,Pass
24.0,F,8.0,74.0,4.0,5.0,,Yes,Graduate,91.0,Pass
22.0,F,5.0,88.0,6.0,5.0,76.0,Yes,Graduate,88.0,Pass
18.0,F,3.0,77.0,,2.0,50.0,Yes,Postgraduate,57.0,Pass
25.0,M,,95.0,6.0,3.0,,Yes,Graduate,69.0,Pass
18.0,M,4.0,65.0,8.0,4.0,74.0,Yes,Postgraduate,72.0,Pass
21.0,F,8.0,61.0,8.0,1.0,50.0,No,Graduate,74.0,
20.0,F,6.0,90.0,5.0,4.0,88.0,,Graduate,88.0,Pass
,F,7.0,,6.0,1.0,82.0,No,School,,Pass
24.0,F,9.0,72.0,7.0,3.0,86.0,No,School,,Pass
21.0,M,6.0,70.0,6.0,2.0,90.0,Yes,School,86.0,Pass
21.0,F,3.0,65.0,8.0,3.0,,Yes,Graduate,70.0,Pass
18.0,F,,97.0,8.0,2.0,87.0,No,Postgraduate,79.0,Pass
24.0,F,3.0,90.0,4.0,5.0,60.0,No,Postgraduate,72.0,Pass
18.0,F,2.0,94.0,8.0,1.0,86.0,Yes,Postgraduate,78.0,Pass
22.0,F,1.0,75.0,4.0,5.0,42.0,No,School,34.0,Fail
24.0,F,1.0,86.0,8.0,2.0,69.0,No,Graduate,53.0,
22.0,F,4.0,71.0,8.0,1.0,63.0,No,School,70.0,Pass
20.0,M,3.0,59.0,7.0,1.0,77.0,Yes,Graduate,71.0,Pass
20.0,F,5.0,56.0,4.0,5.0,42.0,,Graduate,61.0,Pass
22.0,F,9.0,58.0,4.0,1.0,76.0,Yes,Graduate,91.0,Pass
20.0,F,8.0,74.0,8.0,2.0,,No,,,Pass
24.0,M,9.0,,4.0,2.0,61.0,Yes,Graduate,93.0,Pass
25.0,M,,64.0,8.0,,70.0,No,School,68.0,Pass
,M,8.0,62.0,8.0,3.0,85.0,No,School,95.0,Pass
20.0,F,4.0,91.0,6.0,2.0,51.0,Yes,Graduate,71.0,Pass
20.0,F,5.0,95.0,4.0,2.0,84.0,Yes,Graduate,,Pass
18.0,F,3.0,75.0,5.0,1.0,53.0,Yes,Graduate,,Pass
,M,5.0,70.0,4.0,1.0,51.0,Yes,School,,
19.0,F,3.0,72.0,4.0,2.0,94.0,,Graduate,72.0,Pass
23.0,M,5.0,93.0,7.0,5.0,66.0,Yes,,75.0,Pass
21.0,,5.0,77.0,5.0,3.0,52.0,Yes,Postgraduate,,Pass
20.0,M,6.0,87.0,5.0,1.0,63.0,No,Postgraduate,75.0,Pass
21.0,M,9.0,61.0,7.0,1.0,77.0,Yes,Postgraduate,92.0,Pass
24.0,M,1.0,73.0,7.0,3.0,92.0,No,Graduate,58.0,
19.0,F,6.0,62.0,4.0,1.0,86.0,Yes,School,,Pass
23.0,F,1.0,89.0,6.0,5.0,93.0,No,Postgraduate,71.0,Pass
22.0,M,6.0,97.0,7.0,1.0,94.0,No,School,104.0,Pass
17.0,F,2.0,51.0,5.0,1.0,87.0,Yes,Postgraduate,60.0,Pass
23.0,F,8.0,88.0,5.0,2.0,48.0,Yes,Postgraduate,81.0,Pass
23.0,M,3.0,61.0,4.0,5.0,47.0,Yes,School,47.0,
17.0,M,,88.0,6.0,5.0,76.0,No,Postgraduate,79.0,Pass
25.0,F,6.0,63.0,8.0,2.0,,Yes,School,73.0,Pass
22.0,F,4.0,79.0,,4.0,46.0,Yes,Graduate,54.0,Pass
18.0,F,5.0,90.0,7.0,3.0,63.0,No,Graduate,83.0,Pass
21.0,F,2.0,99.0,4.0,5.0,88.0,,School,78.0,Pass
20.0,M,8.0,92.0,,,55.0,No,School,79.0,Pass
23.0,F,7.0,97.0,5.0,3.0,63.0,No,,89.0,Pass
24.0,,6.0,68.0,5.0,5.0,82.0,No,School,85.0,Pass
17.0,,7.0,80.0,8.0,1.0,46.0,No,Graduate,69.0,Pass
21.0,F,1.0,92.0,5.0,5.0,82.0,No,Graduate,67.0,Pass
19.0,F,5.0,99.0,7.0,3.0,67.0,,,88.0,Pass
,F,7.0,92.0,8.0,4.0,41.0,Yes,Postgraduate,77.0,Pass
19.0,M,1.0,,6.0,1.0,73.0,Yes,School,47.0,Fail
22.0,M,2.0,53.0,8.0,,77.0,No,Graduate,53.0,Pass
23.0,M,9.0,99.0,6.0,3.0,42.0,No,Postgraduate,82.0,Pass
24.0,M,3.0,62.0,5.0,5.0,,No,Postgraduate,39.0,Fail
,F,6.0,,4.0,2.0,70.0,No,Graduate,75.0,Pass
19.0,,7.0,91.0,8.0,2.0,62.0,No,Postgraduate,93.0,Pass
21.0,,9.0,86.0,8.0,1.0,59.0,Yes,,90.0,Pass
25.0,F,5.0,52.0,,3.0,55.0,,School,61.0,Pass
22.0,M,4.0,65.0,7.0,4.0,85.0,No,Graduate,81.0,Pass
25.0,M,2.0,75.0,6.0,1.0,71.0,Yes,Postgraduate,58.0,Pass
22.0,F,3.0,89.0,4.0,1.0,56.0,,Graduate,,Pass
18.0,M,5.0,88.0,7.0,,57.0,No,School,78.0,Pass
21.0,M,2.0,68.0,,4.0,43.0,Yes,School,53.0,Pass
25.0,M,4.0,95.0,5.0,3.0,,,School,84.0,Pass
24.0,,1.0,64.0,5.0,3.0,79.0,No,Postgraduate,63.0,Pass
23.0,F,4.0,81.0,7.0,3.0,,No,School,72.0,Pass
17.0,M,,98.0,6.0,1.0,62.0,Yes,,84.0,Pass
20.0,F,3.0,70.0,4.0,5.0,54.0,No,,65.0,
23.0,M,8.0,50.0,7.0,,52.0,No,Postgraduate,72.0,Pass
23.0,F,6.0,55.0,6.0,,53.0,Yes,School,62.0,Pass
22.0,F,6.0,76.0,6.0,2.0,53.0,Yes,Postgraduate,80.0,Pass
24.0,F,1.0,72.0,7.0,3.0,76.0,No,Graduate,52.0,Pass
22.0,M,5.0,96.0,6.0,5.0,44.0,No,School,73.0,Pass
19.0,M,3.0,80.0,8.0,3.0,61.0,No,School,54.0,
20.0,M,1.0,61.0,6.0,,67.0,No,Graduate,51.0,Pass
19.0,F,8.0,70.0,7.0,1.0,,No,Graduate,90.0,Pass
17.0,M,7.0,51.0,6.0,3.0,43.0,No,Postgraduate,62.0,Pass
21.0,M,7.0,54.0,,3.0,89.0,No,School,,
17.0,M,4.0,58.0,5.0,5.0,77.0,Yes,School,65.0,Pass
17.0,M,6.0,69.0,7.0,5.0,68.0,Yes,School,72.0,Pass
18.0,F,9.0,95.0,6.0,5.0,76.0,No,School,111.0,Pass
20.0,F,3.0,,,3.0,74.0,Yes,Graduate,62.0,Pass
22.0,M,9.0,71.0,4.0,5.0,59.0,No,School,98.0,Pass
24.0,M,,57.0,7.0,5.0,,No,,71.0,Pass
19.0,M,5.0,,7.0,4.0,74.0,No,School,86.0,Pass
17.0,F,7.0,58.0,4.0,,59.0,,Postgraduate,84.0,Pass
19.0,M,6.0,56.0,4.0,2.0,41.0,Yes,Postgraduate,59.0,Pass
19.0,F,8.0,79.0,4.0,1.0,91.0,No,Postgraduate,97.0,Pass
21.0,F,8.0,67.0,8.0,1.0,,No,Graduate,90.0,Pass
20.0,M,8.0,76.0,7.0,,69.0,No,Graduate,80.0,Pass
20.0,M,3.0,65.0,4.0,2.0,81.0,No,Graduate,68.0,Pass
25.0,M,6.0,70.0,4.0,2.0,92.0,Yes,School,77.0,
23.0,F,7.0,54.0,5.0,4.0,68.0,No,School,78.0,Pass
20.0,F,9.0,78.0,8.0,2.0,78.0,Yes,Graduate,,
19.0,M,4.0,96.0,7.0,3.0,91.0,Yes,Postgraduate,,
22.0,F,5.0,,6.0,5.0,61.0,No,School,77.0,Pass
19.0,M,8.0,92.0,8.0,3.0,68.0,No,Postgraduate,90.0,Pass
22.0,M,,,8.0,,85.0,,School,51.0,Pass
25.0,F,,63.0,5.0,4.0,49.0,Yes,School,59.0,Pass
22.0,F,,68.0,7.0,3.0,59.0,Yes,Postgraduate,,Pass
20.0,F,5.0,84.0,7.0,5.0,55.0,No,Graduate,74.0,Pass
21.0,F,5.0,73.0,4.0,3.0,,No,Postgraduate,65.0,Pass
22.0,M,2.0,91.0,4.0,3.0,56.0,Yes,Graduate,49.0,Fail
19.0,M,,,8.0,2.0,,No,Graduate,81.0,Pass
24.0,M,2.0,52.0,5.0,,61.0,Yes,,44.0,Fail
20.0,F,4.0,83.0,7.0,1.0,57.0,Yes,School,75.0,
24.0,M,5.0,94.0,5.0,5.0,,Yes,School,80.0,Pass
19.0,F,1.0,,6.0,5.0,67.0,Yes,Graduate,56.0,Pass
23.0,F,6.0,51.0,7.0,1.0,,No,Graduate,84.0,Pass
25.0,F,2.0,,,5.0,49.0,No,Postgraduate,52.0,
20.0,M,5.0,86.0,,2.0,80.0,Yes,School,85.0,Pass
24.0,F,6.0,64.0,5.0,3.0,61.0,No,School,78.0,Pass
19.0,F,,81.0,4.0,2.0,67.0,Yes,Graduate,,Pass
23.0,,9.0,70.0,8.0,2.0,54.0,No,,95.0,
,F,6.0,66.0,4.0,2.0,82.0,Yes,Graduate,79.0,Pass
23.0,F,5.0,83.0,7.0,1.0,68.0,No,Postgraduate,67.0,Pass
22.0,F,4.0,,,4.0,46.0,No,Postgraduate,71.0,
18.0,F,2.0,99.0,6.0,1.0,89.0,,School,77.0,Pass
19.0,F,2.0,,4.0,1.0,73.0,No,Postgraduate,66.0,Pass
22.0,F,7.0,72.0,,2.0,71.0,,School,75.0,Pass
20.0,F,5.0,,7.0,4.0,41.0,No,School,70.0,Pass
22.0,F,7.0,86.0,4.0,1.0,65.0,Yes,Graduate,90.0,Pass
17.0,F,1.0,92.0,7.0,4.0,84.0,,Graduate,69.0,Pass
17.0,M,1.0,90.0,6.0,2.0,50.0,No,School,46.0,Fail
19.0,M,5.0,86.0,6.0,1.0,64.0,Yes,Postgraduate,82.0,Pass
24.0,F,,82.0,8.0,4.0,58.0,Yes,Postgraduate,52.0,Pass
24.0,,8.0,74.0,8.0,5.0,59.0,No,,83.0,Pass
20.0,F,3.0,95.0,8.0,1.0,72.0,No,School,81.0,Pass
22.0,M,1.0,86.0,7.0,1.0,56.0,Yes,Postgraduate,,
24.0,M,2.0,89.0,8.0,1.0,91.0,Yes,Postgraduate,79.0,Pass
23.0,M,7.0,70.0,5.0,4.0,69.0,,Graduate,79.0,Pass
23.0,F,6.0,,7.0,,57.0,Yes,Graduate,78.0,
20.0,F,8.0,97.0,7.0,1.0,71.0,No,Postgraduate,101.0,Pass
25.0,F,7.0,87.0,8.0,5.0,79.0,No,Graduate,,
22.0,F,8.0,89.0,8.0,5.0,84.0,No,Graduate,90.0,
19.0,,3.0,83.0,,2.0,43.0,No,School,55.0,Pass
21.0,F,6.0,68.0,6.0,,,,Graduate,74.0,Pass
21.0,M,7.0,76.0,6.0,,58.0,No,Graduate,90.0,Pass
